id,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,complexity_level,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs,cei_violations,cei_safe_functions,cei_pattern_score,functions_with_reentrancy_guard,state_before_call_count,state_after_call_count,unchecked_calls_in_critical_context,ground_truth_vulnerable
453,0,1,5,2,1,1,0,4,1,18,1,1,2.5,0,8,0.4444444444444444,0,0,0,0,5,2,0,1,0,6,2,0.0,0.0,10.0,10.666666666666666,0,9,8,1,6,0.8888888888888888,0,5,2,1,1,1,0.5,1,1,0.5,2,1,1,1,1,1.0,1,0,0,1.0,0,0,0,0,True
874,20,0,483,18,18,6,0,3,0,636,3,1,1.6666666666666667,0,25,0.03930817610062893,6,0,0,0,213,317,0,20,41,11,4,0.0,0.0,683.0,27003.336363636365,2,36,30,0,2,0.8333333333333334,0,24,18,12,1,18,0.6,18,0,0.6666666666666666,14,6,6,6,16,1.0,11,0,0,1.0,0,0,0,0,True
782,21,35,95,15,8,8,0,3,0,347,5,1,1.2666666666666666,0,75,0.21613832853025935,0,0,0,0,83,81,0,56,4,17,5,0.0,0.0,480.0,3944.470588235294,1,32,25,0,3,0.78125,0,13,15,8,1,8,0.5,14,1,0.5333333333333333,12,8,2,8,12,0.25,7,0,0,1.0,0,0,0,0,True
894,13,0,273,19,16,20,0,3,0,496,4,1,1.2105263157894737,0,3,0.006048387096774193,7,0,1,0,149,152,0,13,27,11,4,0.0,0.0,403.0,9356.927272727273,2,77,60,0,4,0.7792207792207793,3,23,19,14,1,16,0.5333333333333333,18,1,0.7368421052631579,10,20,8,12,10,0.6666666666666666,8,0,0,1.0,0,0,0,0,True
762,20,32,82,36,22,14,3,3,1,271,2,1,1.2777777777777777,0,3,0.01107011070110701,2,0,0,0,75,70,0,52,4,13,5,0.0,0.0,442.0,4215.999999999999,2,112,81,0,5,0.7232142857142857,5,46,36,20,2,22,0.5238095238095238,30,6,0.5555555555555556,26,14,13,22,17,0.5909090909090909,15,3,0,0.0,0,0,3,0,True
343,2,1,3,2,1,1,0,3,0,21,1,1,2.0,0,8,0.38095238095238093,2,0,0,0,3,3,0,3,0,5,3,0.0,0.0,28.0,28.560000000000002,0,8,7,0,5,0.875,0,4,2,2,1,1,0.3333333333333333,2,0,1.0,3,1,0,1,0,0.0,0,0,0,1.0,0,0,0,0,True
764,17,25,70,28,23,18,0,3,1,253,5,1,1.3571428571428572,0,15,0.05928853754940711,3,5,1,0,65,57,0,42,4,17,6,0.0,0.0,365.0,2252.264705882353,2,96,73,0,5,0.7604166666666666,6,38,28,16,2,23,0.5897435897435898,22,6,0.5714285714285714,15,18,11,17,27,0.6470588235294118,16,0,0,1.0,0,0,0,0,True
367,0,0,2,2,0,1,0,1,0,19,1,1,1.0,0,12,0.631578947368421,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,3,1,0,1,0.3333333333333333,0,2,2,0,0,0,0.0,1,1,0.0,2,1,1,0,1,0.0,1,0,0,1.0,0,0,0,0,True
947,31,14,214,71,129,69,2,29,10,1007,2,1,3.7464788732394365,5,167,0.16583912611717974,1,27,0,0,120,139,0,45,32,15,6,0.0,0.0,594.0,8605.08,3,631,651,34,31,1.0316957210776545,6,266,71,82,2,129,0.6113744075829384,60,11,1.1549295774647887,25,69,16,56,38,0.2857142857142857,25,0,0,1.0,0,0,0,0,True
448,0,1,7,5,4,1,0,3,1,35,1,1,1.4,0,6,0.17142857142857143,4,0,0,0,6,3,0,1,0,6,2,0.0,0.0,12.0,16.2,0,12,8,0,2,0.6666666666666666,0,7,5,4,1,4,0.5,4,1,0.8,4,1,2,4,3,0.5,2,0,0,1.0,0,0,0,0,True
746,11,0,15,16,11,6,0,1,0,67,1,1,1.0,0,3,0.04477611940298507,11,0,0,0,17,12,0,11,0,6,2,0.0,0.0,125.0,529.1666666666666,1,47,31,0,7,0.6595744680851063,3,16,16,2,1,11,0.8461538461538461,15,1,0.125,15,6,3,11,7,0.2727272727272727,3,0,0,1.0,0,0,0,0,True
843,0,6,104,8,1,5,1,1,0,253,4,1,1.0,0,3,0.011857707509881422,0,0,0,0,80,31,0,6,0,12,3,0.0,0.0,134.0,1135.6499999999999,0,27,19,0,4,0.7037037037037037,2,8,8,4,1,1,0.2,8,0,0.5,6,5,4,1,7,4.0,5,0,0,1.0,0,0,0,0,True
378,1,0,5,3,2,3,0,1,1,26,1,1,1.0,0,9,0.34615384615384615,1,0,0,0,5,2,0,1,0,6,4,0.0,0.0,15.0,15.999999999999998,0,10,7,0,6,0.7,0,3,3,1,1,2,0.6666666666666666,2,1,0.3333333333333333,3,3,1,2,1,0.5,1,0,0,1.0,0,0,0,0,True
609,8,17,92,25,4,22,0,5,0,202,1,1,2.36,0,8,0.039603960396039604,5,0,0,0,61,57,0,25,0,11,5,0.0,0.0,257.0,2357.3909090909087,2,139,131,0,10,0.9424460431654677,6,59,25,15,1,4,0.21052631578947367,24,1,0.6,18,22,16,4,24,4.0,17,0,0,1.0,0,0,0,0,True
936,18,0,109,30,30,22,0,3,4,615,5,1,1.6666666666666667,0,308,0.5008130081300813,0,8,1,0,69,58,0,18,16,10,5,0.0,0.0,289.0,3167.44,2,140,120,0,5,0.8571428571428571,8,50,30,33,2,30,0.47619047619047616,24,6,1.1,10,22,11,25,29,0.44,15,0,0,1.0,0,0,0,0,True
867,20,1,493,9,7,8,1,3,0,739,5,1,1.2222222222222223,0,30,0.04059539918809202,3,0,0,0,219,317,0,21,41,12,4,0.0,0.0,698.0,25645.683333333334,1,35,27,0,4,0.7714285714285715,0,11,9,8,1,7,0.4666666666666667,8,1,0.8888888888888888,7,8,4,5,4,0.8,4,0,0,1.0,0,0,0,0,True
345,0,0,3,1,0,0,0,1,0,13,1,1,1.0,0,7,0.5384615384615384,0,0,0,0,2,1,0,0,0,2,2,0.0,0.0,3.0,4.05,0,2,1,0,1,0.5,1,1,1,0,0,0,0.0,1,0,0.0,1,0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,True
338,0,0,4,2,0,1,1,1,0,33,1,1,1.0,0,15,0.45454545454545453,0,0,0,0,3,1,0,0,0,3,1,0.0,0.0,4.0,4.933333333333334,0,4,2,0,1,0.5,0,2,2,0,0,0,0.0,2,0,0.0,2,1,1,0,1,0.0,1,0,0,1.0,0,0,0,0,True
387,2,0,22,6,4,4,0,5,1,78,2,1,2.3333333333333335,0,6,0.07692307692307693,3,0,0,0,23,2,0,2,0,7,3,0.0,0.0,42.0,146.4,0,24,20,0,4,0.8333333333333334,2,14,6,1,1,4,0.8,6,0,0.16666666666666666,5,4,3,4,3,0.75,3,0,0,1.0,0,0,0,0,True
614,13,21,96,27,13,13,0,3,0,247,5,1,1.962962962962963,0,15,0.06072874493927125,6,5,1,0,57,73,0,34,0,13,5,0.0,0.0,331.0,2752.392307692308,2,123,109,0,6,0.8861788617886179,8,53,27,21,2,13,0.38235294117647056,22,5,0.7777777777777778,15,13,12,7,28,1.7142857142857142,17,0,0,1.0,0,0,0,0,True
407,0,1,8,5,3,2,1,1,1,27,1,1,1.0,0,6,0.2222222222222222,1,0,0,0,8,2,0,1,0,6,2,0.0,0.0,13.0,20.366666666666667,0,12,7,0,2,0.5833333333333334,0,5,5,5,1,3,0.375,4,1,1.0,4,2,2,3,4,0.6666666666666666,2,0,0,1.0,0,0,0,0,True
352,1,0,2,5,2,2,0,4,0,29,1,1,2.0,0,6,0.20689655172413793,0,0,0,0,2,1,0,1,0,2,1,0.0,0.0,12.0,16.2,0,18,15,1,5,0.8333333333333334,3,10,5,0,0,2,1.0,4,1,0.0,5,2,0,1,0,0.0,0,0,0,1.0,0,0,0,0,True
405,2,0,19,5,4,3,0,5,1,71,2,1,2.2,0,6,0.08450704225352113,3,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,0,21,19,0,6,0.9047619047619048,0,11,5,1,1,4,0.8,4,1,0.2,4,3,3,4,3,0.75,3,0,0,1.0,0,0,0,0,True
785,10,19,57,26,19,14,0,3,1,235,2,1,1.4615384615384615,0,73,0.31063829787234043,3,0,0,0,57,37,0,29,2,14,5,0.0,0.0,252.0,1492.2,2,108,87,0,8,0.8055555555555556,6,38,26,17,2,19,0.5277777777777778,24,2,0.6538461538461539,17,14,15,19,29,0.7894736842105263,16,2,0,0.0,0,0,2,0,True
711,32,0,61,13,7,0,0,1,0,277,4,1,1.0,0,58,0.20938628158844766,7,0,0,0,62,35,0,32,0,6,2,0.0,0.0,381.0,5492.749999999998,1,14,7,0,1,0.5,0,7,13,0,0,7,1.0,13,0,0.0,13,0,0,7,10,0.0,5,0,0,1.0,0,0,0,0,True
638,6,13,80,21,4,18,0,3,0,220,2,1,2.0476190476190474,0,73,0.33181818181818185,3,0,0,0,57,44,0,19,0,11,5,0.0,0.0,205.0,1636.2727272727273,2,113,102,0,8,0.9026548672566371,8,43,21,14,2,4,0.2222222222222222,19,2,0.6666666666666666,15,18,14,4,26,3.5,15,0,0,1.0,0,0,0,0,True
934,23,0,138,36,28,27,3,3,7,382,2,1,1.7777777777777777,0,22,0.05759162303664921,0,0,0,0,83,78,0,23,21,7,4,0.0,0.0,368.0,7233.828571428571,2,167,145,0,6,0.8682634730538922,5,64,36,36,2,28,0.4375,30,6,1.0,15,27,5,28,7,0.17857142857142858,7,21,0,0.0,0,0,21,0,True
415,0,1,7,5,4,1,0,3,1,35,1,1,1.4,0,6,0.17142857142857143,4,0,0,0,6,3,0,1,0,6,2,0.0,0.0,12.0,16.2,0,12,8,0,2,0.6666666666666666,0,7,5,4,1,4,0.5,4,1,0.8,4,1,2,4,3,0.5,2,0,0,1.0,0,0,0,0,True
743,25,1,43,7,5,2,1,1,0,158,4,1,1.0,0,3,0.0189873417721519,5,0,0,0,36,34,0,26,0,11,4,0.0,0.0,298.0,1620.0363636363634,0,15,8,0,2,0.5333333333333333,0,7,7,1,1,5,0.8333333333333334,7,0,0.14285714285714285,7,2,1,5,1,0.2,1,0,0,1.0,0,0,0,0,True
840,0,6,111,11,0,5,0,1,0,326,4,1,1.0,0,3,0.009202453987730062,0,0,1,0,91,28,0,6,1,10,3,0.0,0.0,141.0,1559.46,1,35,24,0,4,0.6857142857142857,5,11,11,2,1,0,0.0,11,0,0.18181818181818182,10,5,3,0,10,0.0,6,0,0,1.0,0,0,0,0,True
786,17,26,76,30,27,10,0,3,1,542,5,1,1.3333333333333333,0,292,0.5387453874538746,3,8,1,0,68,62,0,43,4,16,6,0.0,0.0,376.0,2617.9,2,103,78,0,5,0.7572815533980582,8,40,30,19,2,27,0.5869565217391305,24,6,0.6333333333333333,18,10,16,22,36,0.7272727272727273,20,0,0,1.0,0,0,0,0,True
774,25,42,124,13,6,7,0,3,0,339,3,1,1.1538461538461537,0,25,0.07374631268436578,0,0,0,0,100,110,0,67,5,16,6,0.0,0.0,584.0,6460.5,1,23,17,0,3,0.7391304347826086,0,9,13,5,1,6,0.5454545454545454,12,1,0.38461538461538464,12,7,2,6,12,0.3333333333333333,7,0,0,1.0,0,0,0,0,True
692,6,18,123,12,6,1,0,1,0,159,2,1,1.0,0,38,0.2389937106918239,0,0,0,0,53,94,0,24,0,7,4,0.0,0.0,273.0,4633.2,1,20,13,0,2,0.65,0,7,12,9,1,6,0.4,12,0,0.75,7,1,6,6,27,1.0,12,0,0,1.0,0,0,0,0,True
630,12,25,130,6,1,3,1,3,0,360,3,1,1.6666666666666667,0,97,0.26944444444444443,1,0,0,0,81,87,0,37,0,11,5,0.0,0.0,375.0,4837.5,0,22,18,0,6,0.8181818181818182,1,10,6,4,1,1,0.2,5,1,0.6666666666666666,7,3,2,1,2,2.0,2,0,0,1.0,0,0,0,0,True
426,1,1,4,2,2,1,0,1,1,22,1,1,1.0,0,12,0.5454545454545454,1,0,0,0,4,2,0,2,0,5,3,0.0,0.0,19.0,20.52,0,5,3,0,2,0.6,0,2,2,0,0,2,1.0,2,0,0.0,2,1,0,2,0,0.0,0,0,0,1.0,0,0,0,0,True
679,13,29,181,42,22,6,1,1,0,215,1,1,1.0,0,3,0.013953488372093023,2,0,0,0,64,159,0,42,0,13,4,0.0,0.0,456.0,6148.984615384615,2,136,94,0,10,0.6911764705882353,8,42,42,48,1,22,0.3142857142857143,42,0,1.1428571428571428,11,6,25,20,68,1.25,33,0,0,1.0,0,0,0,0,True
578,0,4,60,14,0,0,0,14,0,430,1,1,3.9285714285714284,2,123,0.28604651162790695,0,0,0,0,45,19,0,4,0,6,2,0.0,0.0,80.0,777.3333333333333,1,267,270,9,37,1.0112359550561798,13,55,14,33,0,0,0.0,0,14,2.357142857142857,6,0,0,0,29,0.0,14,0,0,1.0,0,0,0,0,True
326,1,1,6,6,2,2,0,1,0,32,1,1,1.0,0,6,0.1875,1,0,0,0,7,1,0,2,0,4,1,0.0,0.0,21.0,40.425,0,15,9,0,2,0.6,0,6,6,4,1,2,0.3333333333333333,6,0,0.6666666666666666,5,2,2,0,3,0.0,2,0,0,1.0,0,0,0,0,True
438,0,1,7,5,3,2,1,1,1,27,1,1,1.0,0,6,0.2222222222222222,1,0,0,0,6,2,0,1,0,5,2,0.0,0.0,12.0,17.759999999999998,0,12,7,0,2,0.5833333333333334,0,5,5,5,1,3,0.375,4,1,1.0,4,2,2,3,3,0.6666666666666666,2,0,0,1.0,0,0,0,0,True
366,0,0,2,7,0,1,0,1,0,41,1,1,1.0,0,19,0.4634146341463415,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,13,6,0,1,0.46153846153846156,0,7,7,0,0,0,0.0,6,1,0.0,7,1,3,0,6,0.0,6,0,0,1.0,0,0,0,0,True
337,0,0,2,3,1,1,1,1,0,26,1,1,1.0,0,6,0.23076923076923078,1,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,6,3,0,2,0.5,0,3,3,2,1,1,0.3333333333333333,3,0,0.6666666666666666,4,1,0,1,0,0.0,0,0,0,1.0,0,0,0,0,True
956,15,0,94,32,27,32,0,5,6,286,1,1,2.1875,0,22,0.07692307692307693,1,0,0,0,67,43,0,15,15,9,4,0.0,0.0,244.0,2632.488888888889,2,186,173,0,10,0.9301075268817204,5,70,32,35,1,27,0.43548387096774194,31,1,1.09375,10,32,9,27,18,0.3333333333333333,11,21,0,0.0,0,0,21,0,True
800,11,20,53,25,19,20,1,9,1,181,2,1,1.72,0,15,0.08287292817679558,3,0,1,0,45,48,0,31,2,15,6,0.0,0.0,263.0,1378.1200000000001,2,115,99,0,15,0.8608695652173913,4,43,25,15,1,19,0.5588235294117647,23,2,0.6,18,20,11,19,16,0.5789473684210527,13,2,0,0.0,0,0,2,0,True
324,1,1,5,3,1,1,0,1,0,18,1,1,1.0,0,6,0.3333333333333333,1,0,0,0,3,4,0,2,0,5,3,0.0,0.0,20.0,23.200000000000003,0,6,3,0,2,0.5,0,3,3,2,1,1,0.3333333333333333,3,0,0.6666666666666666,4,1,2,1,2,2.0,2,0,0,1.0,0,0,0,0,True
811,0,10,197,15,1,4,0,1,0,453,4,1,1.0,0,58,0.1280353200883002,0,0,0,0,150,61,0,10,0,8,2,0.0,0.0,247.0,5949.6125,1,33,24,0,4,0.7272727272727273,3,9,15,4,1,1,0.2,15,0,0.26666666666666666,12,4,4,1,20,4.0,12,0,0,1.0,0,0,0,0,True
381,1,0,4,3,2,1,0,3,1,21,1,1,1.6666666666666667,0,6,0.2857142857142857,0,0,0,0,4,1,0,1,0,4,3,0.0,0.0,14.0,16.45,0,10,7,0,4,0.7,2,5,3,0,0,2,1.0,3,0,0.0,3,1,0,2,1,0.0,1,0,0,1.0,0,0,0,0,True
432,1,2,20,3,0,2,1,3,0,91,3,1,1.6666666666666667,0,8,0.08791208791208792,0,0,0,0,19,4,0,3,0,9,4,0.0,0.0,40.0,96.88888888888889,0,8,6,0,2,0.75,0,5,3,1,1,0,0.0,2,1,0.3333333333333333,3,2,1,0,1,0.0,1,0,0,1.0,0,0,0,0,True
756,21,0,35,32,21,8,0,5,0,158,1,1,1.25,0,8,0.05063291139240506,22,0,0,0,35,22,0,21,0,5,2,0.0,0.0,245.0,2469.6000000000004,2,100,72,0,10,0.72,5,40,32,7,1,21,0.75,31,1,0.21875,27,8,7,21,16,0.3333333333333333,9,0,0,1.0,0,0,0,0,True
776,22,40,121,15,9,1,0,3,1,402,7,1,1.2666666666666666,0,66,0.16417910447761194,1,0,0,0,110,87,0,62,4,19,6,0.0,0.0,541.0,4866.152631578947,1,25,18,0,3,0.72,0,13,15,4,1,9,0.6923076923076923,14,1,0.26666666666666666,15,1,4,9,14,0.4444444444444444,9,0,0,1.0,0,0,0,0,True
350,0,0,2,1,2,1,0,5,0,21,1,1,5.0,0,6,0.2857142857142857,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,11,11,1,6,1.0,2,5,1,0,0,2,1.0,1,0,0.0,1,1,0,1,0,0.0,0,0,0,1.0,0,0,0,0,True
629,14,27,114,39,9,22,1,3,0,243,1,1,1.8717948717948718,0,3,0.012345679012345678,8,0,0,0,68,87,0,41,0,15,5,0.0,0.0,389.0,3342.8066666666664,2,179,157,0,10,0.8770949720670391,12,73,39,30,1,9,0.23076923076923078,38,1,0.7692307692307693,27,22,17,7,21,2.4285714285714284,19,0,0,1.0,0,0,0,0,True
697,23,54,386,69,107,21,2,29,0,829,2,1,2.9565217391304346,5,143,0.17249698431845598,1,27,0,0,104,359,0,77,0,14,5,0.0,0.0,886.0,22485.414285714287,3,493,485,34,31,0.9837728194726166,6,204,69,78,2,107,0.5783783783783784,58,11,1.1304347826086956,18,21,40,34,122,1.1764705882352942,59,0,0,1.0,0,0,0,0,True
347,0,0,3,6,1,2,0,6,0,37,1,1,1.8333333333333333,0,9,0.24324324324324326,0,0,0,0,2,1,0,0,1,2,1,0.0,0.0,3.0,4.05,0,22,18,2,7,0.8181818181818182,2,11,6,2,1,1,0.3333333333333333,5,1,0.3333333333333333,5,2,1,0,2,0.0,1,0,0,1.0,0,0,0,0,True
328,1,5,25,19,5,7,1,8,0,125,1,1,2.3157894736842106,0,21,0.168,0,0,0,0,15,16,0,6,4,11,4,0.0,0.0,60.0,142.9090909090909,1,99,86,1,12,0.8686868686868687,6,44,19,9,2,5,0.35714285714285715,16,3,0.47368421052631576,12,7,6,5,7,1.2,7,0,0,1.0,0,0,0,0,True
909,13,0,90,30,25,30,0,5,5,274,1,1,2.2,0,22,0.08029197080291971,1,0,0,0,63,41,0,13,15,9,4,0.0,0.0,220.0,2241.5555555555557,2,176,164,0,10,0.9318181818181818,4,66,30,33,1,25,0.43103448275862066,29,1,1.1,9,30,9,25,17,0.36,10,20,0,0.0,0,0,20,0,True
430,0,1,2,1,1,1,0,1,0,15,1,1,1.0,0,6,0.4,0,0,0,0,2,1,0,1,0,2,2,0.0,0.0,7.0,9.45,0,4,3,0,3,0.75,0,1,1,0,0,1,1.0,1,0,0.0,1,1,0,1,0,0.0,0,0,0,1.0,0,0,0,0,True
693,11,26,165,7,4,2,1,1,0,202,4,1,1.0,0,3,0.01485148514851485,0,0,0,0,66,137,0,37,0,13,5,0.0,0.0,405.0,5043.8076923076915,0,19,12,0,2,0.631578947368421,0,7,7,8,1,4,0.3333333333333333,7,0,1.1428571428571428,4,2,5,4,12,1.25,6,0,0,1.0,0,0,0,0,True
923,25,0,159,9,5,5,0,3,1,459,5,1,1.6666666666666667,0,101,0.22004357298474944,0,0,0,0,95,91,0,25,24,11,4,0.0,0.0,409.0,5900.754545454545,1,38,32,0,5,0.8421052631578947,0,15,9,11,1,5,0.3125,8,1,1.2222222222222223,4,5,1,5,9,0.2,5,4,0,0.0,0,0,4,0,True
440,1,2,19,3,0,2,1,3,0,90,3,1,1.6666666666666667,0,8,0.08888888888888889,0,0,0,0,18,4,0,3,0,9,4,0.0,0.0,39.0,90.13333333333334,0,8,6,0,2,0.75,0,5,3,1,1,0,0.0,2,1,0.3333333333333333,3,2,1,0,1,0.0,1,0,0,1.0,0,0,0,0,True
436,1,1,7,5,5,1,0,3,1,25,1,1,1.8,0,6,0.24,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,0,16,13,0,4,0.8125,0,9,5,4,1,5,0.5555555555555556,4,1,0.8,4,1,1,5,2,0.2,1,0,0,1.0,0,0,0,0,True
861,20,0,502,23,18,20,0,3,0,693,4,1,1.173913043478261,0,58,0.0836940836940837,8,0,0,0,230,316,0,20,40,9,3,0.0,0.0,702.0,35193.6,2,78,63,0,5,0.8076923076923077,0,21,23,16,1,18,0.5294117647058824,22,1,0.6956521739130435,12,20,8,14,18,0.5714285714285714,13,0,0,1.0,0,0,0,0,True
838,0,3,59,28,3,11,0,3,0,236,2,1,1.0714285714285714,0,73,0.3093220338983051,0,0,0,0,59,5,0,3,0,7,2,0.0,0.0,74.0,660.7142857142857,2,110,82,0,8,0.7454545454545455,9,30,28,13,2,3,0.1875,26,2,0.4642857142857143,19,11,12,3,33,4.0,19,0,0,1.0,0,0,0,0,True
922,23,0,149,6,7,6,1,3,3,467,3,1,2.0,0,116,0.24839400428265523,0,0,0,0,94,79,0,23,21,9,4,0.0,0.0,379.0,6287.188888888889,1,33,30,0,6,0.9090909090909091,0,12,6,6,1,7,0.5384615384615384,6,0,1.0,6,6,1,7,1,0.14285714285714285,1,4,0,0.0,0,0,4,0,True
954,9,0,40,16,15,18,0,3,4,132,1,1,2.125,0,9,0.06818181818181818,0,0,0,0,34,18,0,9,7,10,4,0.0,0.0,130.0,605.8,1,94,87,0,7,0.925531914893617,3,34,16,16,1,15,0.4838709677419355,15,1,1.0,8,18,4,15,8,0.26666666666666666,4,11,0,0.0,0,0,11,0,True
826,0,9,161,15,1,4,0,1,0,451,7,1,1.0,0,66,0.14634146341463414,0,0,0,0,136,37,0,9,0,12,4,0.0,0.0,206.0,2779.2833333333333,1,33,24,0,4,0.7272727272727273,3,9,15,4,1,1,0.2,15,0,0.26666666666666666,12,4,4,1,18,4.0,10,0,0,1.0,0,0,0,0,True
572,0,0,2,18,0,1,0,1,0,58,1,1,1.0,0,4,0.06896551724137931,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,1,0,0,0,0.0,0,1,18,0,0,0,0.0,17,1,0.0,18,1,0,0,63,0.0,17,0,0,1.0,0,0,0,0,True
669,12,28,205,39,22,11,4,5,0,222,1,1,1.1538461538461537,0,6,0.02702702702702703,5,0,0,0,66,179,0,40,0,6,3,0.0,0.0,465.0,14825.75,2,145,109,0,11,0.7517241379310344,1,45,39,56,2,22,0.28205128205128205,37,2,1.435897435897436,9,11,25,22,69,1.1363636363636365,32,0,1,1.0,0,1,0,0,True
950,13,0,76,25,23,32,1,9,5,236,2,1,2.36,0,26,0.11016949152542373,0,0,1,0,50,42,0,13,13,10,5,0.0,0.0,206.0,1635.64,3,162,154,0,15,0.9506172839506173,4,59,25,30,1,23,0.4339622641509434,23,2,1.2,9,32,4,23,7,0.17391304347826086,6,18,0,0.0,0,0,18,0,True
900,10,0,174,43,44,50,1,9,0,314,2,1,1.558139534883721,0,15,0.04777070063694268,18,0,1,0,99,98,0,10,20,9,4,0.0,0.0,274.0,5102.488888888888,3,210,179,0,15,0.8523809523809524,4,67,43,42,1,44,0.5116279069767442,41,2,0.9767441860465116,15,50,20,28,23,0.7142857142857143,22,20,0,0.0,0,0,20,0,True
463,0,0,5,3,2,3,0,1,0,28,1,1,1.0,0,7,0.25,1,0,0,0,2,3,0,0,2,3,2,0.0,0.0,5.0,6.833333333333334,0,12,9,0,4,0.75,0,3,3,2,1,2,0.5,3,0,0.6666666666666666,2,3,1,2,1,0.5,1,0,0,1.0,0,0,0,0,True
908,17,0,103,39,35,33,0,3,7,307,3,1,1.8205128205128205,0,23,0.0749185667752443,1,5,1,0,66,54,0,17,16,10,4,0.0,0.0,273.0,2833.7400000000002,2,187,164,0,6,0.8770053475935828,11,71,39,40,2,35,0.4666666666666667,36,3,1.0256410256410255,14,33,8,34,23,0.23529411764705882,12,0,0,1.0,0,0,0,0,True
842,0,4,60,13,1,4,0,1,0,187,2,1,1.0,0,38,0.20320855614973263,0,0,0,0,59,5,0,4,0,6,3,0.0,0.0,80.0,833.3333333333333,1,28,20,0,4,0.7142857142857143,2,8,13,3,1,1,0.25,13,0,0.23076923076923078,11,4,3,1,16,3.0,9,0,0,1.0,0,0,0,0,True
698,15,31,239,14,8,0,0,1,0,275,5,1,1.0,0,49,0.1781818181818182,0,0,0,0,75,212,0,46,0,10,3,0.0,0.0,544.0,12152.96,1,24,16,0,2,0.6666666666666666,0,8,14,9,1,8,0.47058823529411764,14,0,0.6428571428571429,8,0,8,8,33,1.0,13,0,0,1.0,0,0,0,0,True
822,0,7,133,9,3,4,1,1,0,405,3,1,1.0,0,97,0.23950617283950618,0,0,0,0,103,38,0,7,0,7,2,0.0,0.0,168.0,3110.4,0,28,19,0,4,0.6785714285714286,0,9,9,5,1,3,0.375,9,0,0.5555555555555556,7,4,4,3,5,1.3333333333333333,5,0,0,1.0,0,0,0,0,True
649,12,25,148,6,0,4,1,3,0,301,5,1,1.6666666666666667,0,7,0.023255813953488372,0,0,0,0,93,97,0,37,2,17,5,0.0,0.0,393.0,3719.6294117647053,0,18,14,0,3,0.7777777777777778,1,10,6,1,1,0,0.0,5,1,0.16666666666666666,6,4,3,0,3,0.0,3,0,0,1.0,0,0,0,0,True
685,5,17,117,26,12,6,0,3,0,211,2,1,1.0769230769230769,0,73,0.3459715639810427,0,0,0,0,55,86,0,22,0,8,3,0.0,0.0,252.0,3628.8,2,92,66,0,8,0.717391304347826,6,28,26,28,2,12,0.3,24,2,1.0769230769230769,6,6,18,12,55,1.5,25,0,0,1.0,0,0,0,0,True
431,1,1,7,5,5,1,0,3,1,39,1,1,1.8,0,6,0.15384615384615385,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,0,16,13,0,4,0.8125,0,9,5,4,1,5,0.5555555555555556,4,1,0.8,4,1,1,5,2,0.2,1,0,0,1.0,0,0,0,0,True
806,16,23,73,32,22,22,0,5,1,224,1,1,1.5625,0,8,0.03571428571428571,4,0,0,0,71,52,0,39,4,15,5,0.0,0.0,348.0,2491.68,2,133,110,0,10,0.8270676691729323,5,50,32,18,1,22,0.55,31,1,0.5625,20,22,17,22,28,0.7727272727272727,19,4,0,0.0,0,0,4,0,True
541,0,0,8,3,0,1,1,1,0,25,1,1,1.0,0,1,0.04,0,0,0,0,5,3,0,0,0,4,2,0.0,0.0,8.0,14.2,0,7,4,0,2,0.5714285714285714,0,3,3,1,1,0,0.0,3,0,0.3333333333333333,3,1,2,0,2,0.0,2,0,0,1.0,0,0,0,0,True
