has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,has_reentrancy_unlimited,has_reentrancy_benign,has_reentrancy_events,has_unchecked_transfer,has_controlled_delegatecall,has_delegatecall_loop,has_uninitialized_state,has_uninitialized_storage,has_uninitialized_local,has_tx_origin,has_inline_assembly,has_locked_ether,has_msg_value_loop,has_shadowing_state,has_shadowing_builtin,has_shadowing_abstract,has_unused_state_vars,has_unused_return_values,has_incorrect_solc_version,has_floating_pragma,has_outdated_compiler,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,is_high_risk,contract_complexity_category,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_has_complex_loops,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_has_cyclic_calls,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_has_cross_function_flow,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs,target_high_severity,target_any_vulnerability
False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,6,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,6,3,0,2,0,7,3,0.0,0.0,21.0,24.3,True,complex,17,13,0,4,0.7647058823529411,False,0,10,6,4,1,5,0.5555555555555556,False,4,2,0.6666666666666666,5,2,1,True,5,2,0.2,1,1,1
False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,1,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,6,0,4,0,7,3,0.0,0.0,40.0,41.142857,True,complex,14,11,1,5,0.7857142857142857,False,0,7,4,1,1,5,0.8333333333333334,False,4,0,0.25,4,1,2,True,4,3,0.5,2,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,1,0,1,0,3,2,0.0,0.0,8.0,9.866667,False,moderate,13,12,0,11,0.9230769230769231,False,2,3,1,1,1,2,0.6666666666666666,False,1,0,1.0,1,0,0,False,2,0,0.0,0,0,1
False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,complex,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,2,20,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,19,4,0,3,0,9,4,0.0,0.0,40.0,96.888885,True,critical,26,23,0,5,0.8846153846153846,False,1,15,7,5,1,1,0.16666666666666666,False,6,1,0.7142857142857143,6,2,2,True,1,5,2.0,2,1,1
False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,complex,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,2,15,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,16,4,0,2,0,8,3,0.0,0.0,25.0,58.75,True,complex,35,30,0,9,0.8571428571428571,False,5,10,6,7,2,3,0.3,False,5,1,1.1666666666666667,5,5,3,True,3,3,1.0,3,0,1
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,2,0,2,0,5,3,0.0,0.0,19.0,20.52,True,moderate,5,3,0,2,0.6,False,0,2,2,0,0,2,1.0,False,2,0,0.0,2,1,0,True,2,0,0.0,0,1,1
True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,2,3,87,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,84,15,0,5,0,17,5,0.0,0.0,122.0,678.17645,True,critical,222,199,0,19,0.8963963963963963,False,36,93,29,6,1,7,0.5384615384615384,False,27,2,0.20689655172413793,25,29,15,True,7,29,2.142857142857143,17,1,1
False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3,2,14,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,9,11,0,5,1,12,6,0.0,0.0,54.0,75.15,True,critical,0,0,0,0,0.0,False,0,0,1,0,0,0,0.0,False,1,0,0.0,1,0,0,False,0,2,0.0,1,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,5,2,0,1,0,6,2,0.0,0.0,10.0,10.666667,False,moderate,14,13,1,10,0.9285714285714286,False,1,5,2,3,1,1,0.25,False,2,0,1.5,4,0,1,False,1,3,1.0,1,0,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,1,0,1,0,2,2,0.0,0.0,7.0,9.45,False,moderate,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,0,1
False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,complex,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,2,20,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,19,4,0,3,0,9,4,0.0,0.0,40.0,96.888885,True,critical,26,23,0,5,0.8846153846153846,False,1,15,7,5,1,1,0.16666666666666666,False,6,1,0.7142857142857143,6,2,2,True,1,5,2.0,2,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,1,0,1,0,3,2,0.0,0.0,8.0,9.866667,False,moderate,6,3,0,3,0.5,False,0,3,3,1,1,3,0.75,False,2,1,0.3333333333333333,3,1,0,True,3,0,0.0,0,0,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,8,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,6,4,0,1,0,7,2,0.0,0.0,13.0,16.342857,False,moderate,10,10,1,7,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,4,1.0,1,0,1
False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3,2,14,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,9,11,0,5,1,12,6,0.0,0.0,54.0,75.15,True,critical,0,0,0,0,0.0,False,0,0,1,0,0,0,0.0,False,1,0,0.0,1,0,0,False,0,2,0.0,1,1,1
False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,complex,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1,1,1
False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,10,13,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,8,16,0,11,1,11,5,0.0,0.0,73.0,127.41818,True,critical,61,63,0,21,1.0327868852459017,False,2,27,7,3,1,5,0.625,False,6,1,0.42857142857142855,5,9,3,True,4,3,0.75,3,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,6,2,0,1,0,5,2,0.0,0.0,12.0,17.76,False,moderate,12,7,0,2,0.5833333333333334,False,0,5,5,5,1,3,0.375,False,4,1,1.0,4,2,2,True,3,3,0.6666666666666666,2,0,1
False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,complex,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,2,19,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,18,4,0,3,0,9,4,0.0,0.0,39.0,90.13333,True,critical,24,22,0,5,0.9166666666666666,False,0,14,6,4,1,1,0.2,False,5,1,0.6666666666666666,5,2,2,True,1,5,2.0,2,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,9,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,4,0,1,0,7,2,0.0,0.0,14.0,19.6,False,moderate,11,11,1,8,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,5,1.0,1,0,1
True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1,3,17,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,14,9,0,4,0,15,5,0.0,0.0,42.0,56.84,True,critical,56,52,3,15,0.9285714285714286,True,8,27,7,3,1,2,0.4,False,5,2,0.42857142857142855,6,5,2,True,1,2,2.0,2,1,1
False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,6,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,6,3,0,2,0,7,3,0.0,0.0,21.0,24.3,True,complex,17,13,0,4,0.7647058823529411,False,0,10,6,4,1,5,0.5555555555555556,False,4,2,0.6666666666666666,5,2,1,True,5,2,0.2,1,1,1
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,1,20,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,18,5,0,3,0,9,4,0.0,0.0,45.0,107.5,True,critical,23,21,0,4,0.9130434782608695,False,0,14,6,4,1,2,0.3333333333333333,False,5,1,0.6666666666666666,5,2,2,True,2,5,1.0,2,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,12,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,11,4,0,2,0,9,4,0.0,0.0,27.0,41.4,True,complex,15,14,0,3,0.9333333333333333,False,0,10,4,2,1,1,0.3333333333333333,False,4,0,0.5,3,2,1,True,1,1,1.0,1,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,6,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,3,0,1,0,8,2,0.0,0.0,11.0,12.5125,False,moderate,13,12,1,8,0.9230769230769231,False,1,5,2,2,1,1,0.3333333333333333,False,1,1,1.0,3,2,1,True,1,2,1.0,1,0,1
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,1,21,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,22,0,5,7,13,5,0.0,0.0,66.0,98.49231,True,critical,0,0,0,0,0.0,False,0,0,1,0,0,0,0.0,False,1,0,0.0,1,0,0,False,0,2,0.0,1,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,6,3,0,1,0,6,2,0.0,0.0,12.0,16.2,False,moderate,12,8,0,2,0.6666666666666666,False,0,7,5,4,1,4,0.5,False,4,1,0.8,4,1,2,True,4,3,0.5,2,0,1
False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,4,13,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,15,7,0,7,0,10,4,0.0,0.0,63.0,125.37,True,critical,66,49,0,5,0.7424242424242424,False,7,25,18,20,2,9,0.3103448275862069,False,16,2,1.1111111111111112,12,9,4,True,9,5,0.4444444444444444,4,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,8,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,6,4,0,1,0,7,2,0.0,0.0,13.0,16.342857,False,moderate,10,10,1,7,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,4,1.0,1,0,1
True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,7,12,172,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,129,71,0,19,3,24,7,0.0,0.0,302.0,2248.6416,True,critical,59,51,0,11,0.864406779661017,False,0,11,9,14,1,1,0.06666666666666667,True,7,2,1.5555555555555556,10,1,1,True,1,2,1.0,2,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,14,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,19,4,0,2,0,9,3,0.0,0.0,29.0,70.244446,True,complex,5,3,0,2,0.6,False,1,2,2,0,0,1,1.0,False,2,0,0.0,2,6,1,True,0,5,0.0,1,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,5,2,0,1,0,6,2,0.0,0.0,10.0,10.666667,False,moderate,9,8,1,6,0.8888888888888888,False,0,5,2,1,1,1,0.5,False,1,1,0.5,2,1,1,True,1,1,1.0,1,0,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,8,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,6,4,0,1,0,7,2,0.0,0.0,13.0,16.342857,False,moderate,10,10,1,7,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,4,1.0,1,0,1
False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,complex,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,12,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,11,4,0,2,0,9,4,0.0,0.0,27.0,41.4,True,complex,15,14,0,3,0.9333333333333333,False,0,10,4,2,1,1,0.3333333333333333,False,4,0,0.5,3,2,1,True,1,1,1.0,1,1,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,2,0,1,0,4,2,0.0,0.0,10.0,13.5,False,moderate,4,2,0,1,0.5,False,0,2,2,1,1,2,0.6666666666666666,False,2,0,0.5,2,0,2,False,2,2,1.0,2,0,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,8,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,6,4,0,1,0,7,2,0.0,0.0,13.0,16.342857,False,moderate,10,10,1,7,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,4,1.0,1,0,1
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,12,9,0,6,0.75,False,3,5,3,0,0,0,0.0,False,3,0,0.0,3,1,1,True,0,3,0.0,2,0,1
False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,2,0,1,1,4,3,0.0,0.0,15.0,20.25,True,moderate,25,23,0,7,0.92,False,2,12,4,2,1,3,0.6,False,3,1,0.5,3,3,1,True,3,1,0.3333333333333333,1,1,1
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,0,6,6,5,3,0,1,0,103,2,1,1.0,0,31,0.30097088,0,4,0,0,4,3,0,0,0,4,2,0.0,0.0,6.0,9.15,False,moderate,27,21,0,8,0.7777777777777778,False,5,6,6,3,1,5,0.625,False,6,0,0.5,4,3,4,True,2,11,2.0,6,0,1
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,3,3,1,1,0,1,0,16,1,1,1.0,0,7,0.4375,1,0,0,0,4,1,0,1,0,4,2,0.0,0.0,13.0,15.275,False,moderate,5,2,0,2,0.4,False,0,3,3,2,1,1,0.3333333333333333,False,2,1,0.6666666666666666,4,1,1,True,1,1,1.0,1,1,1
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,3,0,0,2,3,2,0.0,0.0,5.0,6.8333335,False,moderate,12,9,0,4,0.75,False,0,3,3,2,1,2,0.5,False,3,0,0.6666666666666666,2,3,1,True,2,1,0.5,1,0,1
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,6,8,1,5,0,9,0,85,1,1,2.25,0,25,0.29411766,2,0,0,0,7,2,0,2,1,8,4,0.0,0.0,26.0,27.3,True,complex,40,36,0,9,0.9,False,1,18,8,13,3,1,0.07142857142857142,False,6,2,1.625,6,5,1,True,1,2,1.0,2,1,1
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,4,2,0,3,0,1,0,25,1,1,1.0,0,7,0.28,0,0,0,0,6,0,0,1,0,4,2,0.0,0.0,14.0,21.0,False,moderate,8,6,0,6,0.75,False,0,2,2,1,1,0,0.0,False,1,1,0.5,2,3,1,True,0,2,0.0,1,1,1
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3,1,7,6,2,5,0,3,0,50,1,1,1.6666666,0,13,0.26,2,0,0,0,7,5,0,4,1,9,4,0.0,0.0,42.0,49.0,True,complex,22,18,0,9,0.8181818181818182,False,0,10,6,7,2,2,0.2222222222222222,False,4,2,1.1666666666666667,7,5,1,True,1,1,1.0,1,1,1
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,4,0,2,0,5,3,0.0,0.0,20.0,23.2,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,1,1
True,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,3,3,66,6,3,7,0,5,3,395,4,1,1.6666666,0,108,0.2734177,1,0,1,0,74,7,0,6,0,17,8,0.0,0.0,111.0,515.1706,True,critical,20,16,0,5,0.8,False,3,10,6,1,1,3,0.75,False,5,1,0.16666666666666666,6,7,2,True,3,7,0.6666666666666666,4,1,1
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,6,8,1,5,0,9,0,85,1,1,2.25,0,25,0.29411766,2,0,0,0,7,2,0,2,1,8,4,0.0,0.0,26.0,27.3,True,complex,40,36,0,9,0.9,False,1,18,8,13,3,1,0.07142857142857142,False,6,2,1.625,6,5,1,True,1,2,1.0,2,1,1
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,4,2,0,3,0,1,0,25,1,1,1.0,0,7,0.28,0,0,0,0,6,0,0,1,0,4,2,0.0,0.0,14.0,21.0,False,moderate,8,6,0,6,0.75,False,0,2,2,1,1,0,0.0,False,1,1,0.5,2,3,1,True,0,2,0.0,1,1,1
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3,1,7,6,2,5,0,3,0,50,1,1,1.6666666,0,13,0.26,2,0,0,0,7,5,0,4,1,9,4,0.0,0.0,42.0,49.0,True,complex,22,18,0,9,0.8181818181818182,False,0,10,6,7,2,2,0.2222222222222222,False,4,2,1.1666666666666667,7,5,1,True,1,1,1.0,1,1,1
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,4,0,2,0,5,3,0.0,0.0,20.0,23.2,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,1,1
True,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,3,3,66,6,3,7,0,5,3,395,4,1,1.6666666,0,108,0.2734177,1,0,1,0,74,7,0,6,0,17,8,0.0,0.0,111.0,515.1706,True,critical,20,16,0,5,0.8,False,3,10,6,1,1,3,0.75,False,5,1,0.16666666666666666,6,7,2,True,3,7,0.6666666666666666,4,1,1
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,6,8,1,5,0,9,0,85,1,1,2.25,0,25,0.29411766,2,0,0,0,7,2,0,2,1,8,4,0.0,0.0,26.0,27.3,True,complex,40,36,0,9,0.9,False,1,18,8,13,3,1,0.07142857142857142,False,6,2,1.625,6,5,1,True,1,2,1.0,2,1,1
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,4,2,0,3,0,1,0,25,1,1,1.0,0,7,0.28,0,0,0,0,6,0,0,1,0,4,2,0.0,0.0,14.0,21.0,False,moderate,8,6,0,6,0.75,False,0,2,2,1,1,0,0.0,False,1,1,0.5,2,3,1,True,0,2,0.0,1,1,1
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3,1,7,6,2,5,0,3,0,50,1,1,1.6666666,0,13,0.26,2,0,0,0,7,5,0,4,1,9,4,0.0,0.0,42.0,49.0,True,complex,22,18,0,9,0.8181818181818182,False,0,10,6,7,2,2,0.2222222222222222,False,4,2,1.1666666666666667,7,5,1,True,1,1,1.0,1,1,1
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,4,0,2,0,5,3,0.0,0.0,20.0,23.2,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,1,1
True,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,3,3,66,6,3,7,0,5,3,395,4,1,1.6666666,0,108,0.2734177,1,0,1,0,74,7,0,6,0,17,8,0.0,0.0,111.0,515.1706,True,critical,20,16,0,5,0.8,False,3,10,6,1,1,3,0.75,False,5,1,0.16666666666666666,6,7,2,True,3,7,0.6666666666666666,4,1,1
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,6,6,2,2,0,1,0,32,1,1,1.0,0,6,0.1875,1,0,0,0,7,1,0,2,0,4,1,0.0,0.0,21.0,40.425,True,moderate,15,9,0,2,0.6,False,0,6,6,4,1,2,0.3333333333333333,False,6,0,0.6666666666666666,5,2,2,True,0,3,0.0,2,1,1
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,4,4,2,2,0,1,0,31,1,1,1.0,0,10,0.32258064,1,0,0,0,2,2,0,0,1,3,2,0.0,0.0,4.0,4.5333333,False,moderate,12,8,0,3,0.6666666666666666,False,0,4,4,4,1,2,0.3333333333333333,False,4,0,1.0,4,2,2,True,2,2,1.0,2,0,1
False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,5,25,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,15,16,0,6,4,11,4,0.0,0.0,60.0,142.90909,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,1,1
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,3,0,2,0,4,3,0.0,0.0,18.0,18.45,True,moderate,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,1,1
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,4,5,3,2,0,1,0,35,1,1,1.0,0,11,0.31428573,1,0,0,0,2,2,0,0,1,3,2,0.0,0.0,4.0,4.5333333,False,moderate,14,9,0,3,0.6428571428571429,False,0,5,5,4,1,3,0.42857142857142855,False,5,0,0.8,5,2,2,True,3,2,0.6666666666666666,2,0,1
