id,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,has_reentrancy_unlimited,has_reentrancy_benign,has_reentrancy_events,has_unchecked_transfer,has_controlled_delegatecall,has_delegatecall_loop,has_uninitialized_state,has_uninitialized_storage,has_uninitialized_local,has_tx_origin,has_inline_assembly,has_locked_ether,has_msg_value_loop,has_shadowing_state,has_shadowing_builtin,has_shadowing_abstract,has_unused_state_vars,has_unused_return_values,has_incorrect_solc_version,has_floating_pragma,has_outdated_compiler,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,is_high_risk,contract_complexity_category,complexity_level,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_has_complex_loops,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_has_cyclic_calls,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_has_cross_function_flow,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs,cei_violations,cei_safe_functions,cei_pattern_score,has_reentrancy_guard,functions_with_reentrancy_guard,state_before_call_count,state_after_call_count,unchecked_calls_in_critical_context,created_at,ground_truth_vulnerable,num_known_vulns,ground_truth_vulnerable
692,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,6,18,123,12,6,1,0,1,0,159,2,1,1.0,0,38,0.2389937106918239,0,0,0,0,53,94,0,24,0,7,4,0.0,0.0,273.0,4633.2,True,moderate,1,20,13,0,2,0.65,False,0,7,12,9,1,6,0.4,False,12,0,0.75,7,1,6,False,6,27,1.0,12,0,0,1.0,False,0,0,0,0,2025-12-22 17:42:54.502253,True,1,True
693,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,11,26,165,7,4,2,1,1,0,202,4,1,1.0,0,3,0.01485148514851485,0,0,0,0,66,137,0,37,0,13,5,0.0,0.0,405.0,5043.8076923076915,True,simple,0,19,12,0,2,0.631578947368421,False,0,7,7,8,1,4,0.3333333333333333,False,7,0,1.1428571428571428,4,2,5,False,4,12,1.25,6,0,0,1.0,False,0,0,0,0,2025-12-22 17:42:55.000504,True,1,True
694,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,13,29,220,11,4,3,0,1,0,266,4,1,1.0,0,3,0.011278195488721804,0,0,1,0,74,190,0,42,1,11,4,0.0,0.0,495.0,9315.0,True,moderate,1,28,17,0,3,0.6071428571428571,False,3,11,11,9,1,4,0.3076923076923077,False,11,0,0.8181818181818182,6,3,5,True,4,16,1.25,8,0,0,1.0,False,0,0,0,0,2025-12-22 17:42:55.503440,True,1,True
695,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,9,21,171,32,19,3,1,17,0,252,1,1,1.65625,1,39,0.15476190476190477,5,0,0,0,80,121,0,30,2,12,5,0.0,0.0,366.0,5023.35,True,critical,3,152,130,2,13,0.8552631578947368,True,1,53,32,37,1,19,0.3392857142857143,False,32,0,1.15625,7,3,22,True,19,78,1.1578947368421053,29,1,0,0.0,False,0,0,1,0,2025-12-22 17:42:56.076197,True,1,True
696,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,4,11,57,16,8,6,0,1,0,86,1,1,1.0,0,3,0.03488372093023256,0,0,0,0,30,45,0,15,0,9,3,0.0,0.0,152.0,1038.6666666666667,True,moderate,1,55,39,0,7,0.7090909090909091,False,3,16,16,15,1,8,0.34782608695652173,False,15,1,0.9375,5,6,11,True,8,32,1.375,14,0,0,1.0,False,0,0,0,0,2025-12-22 17:42:56.442842,True,1,True
697,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,23,54,386,69,107,21,2,29,0,829,2,1,2.9565217391304346,5,143,0.17249698431845598,1,27,0,0,104,359,0,77,0,14,5,0.0,0.0,886.0,22485.414285714287,True,critical,3,493,485,34,31,0.9837728194726166,True,6,204,69,78,2,107,0.5783783783783784,False,58,11,1.1304347826086956,18,21,40,True,34,122,1.1764705882352942,59,0,0,1.0,False,0,0,0,0,2025-12-22 17:42:58.220079,True,1,True
698,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,15,31,239,14,8,0,0,1,0,275,5,1,1.0,0,49,0.1781818181818182,0,0,0,0,75,212,0,46,0,10,3,0.0,0.0,544.0,12152.96,True,moderate,1,24,16,0,2,0.6666666666666666,False,0,8,14,9,1,8,0.47058823529411764,False,14,0,0.6428571428571429,8,0,8,False,8,33,1.0,13,0,0,1.0,False,0,0,0,0,2025-12-22 17:42:58.751956,True,1,True
699,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,14,30,255,5,1,1,1,1,0,274,5,1,1.0,0,7,0.025547445255474453,0,0,0,0,92,212,0,44,2,14,4,0.0,0.0,545.0,9358.428571428572,True,simple,0,12,7,0,2,0.5833333333333334,False,0,5,5,5,1,1,0.16666666666666666,False,5,0,1.0,4,1,2,False,1,5,2.0,4,0,0,1.0,False,0,0,0,0,2025-12-22 17:42:59.350396,True,1,True
700,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6,18,120,25,12,12,1,9,0,158,2,1,1.32,0,15,0.0949367088607595,0,0,1,0,45,102,0,24,0,9,4,0.0,0.0,270.0,3492.0,True,complex,2,100,79,0,15,0.79,False,4,33,25,28,1,12,0.3,False,23,2,1.12,6,12,14,True,12,43,1.1666666666666667,22,0,0,1.0,False,0,0,0,0,2025-12-22 17:42:59.779418,True,1,True
701,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,15,32,252,6,3,1,1,1,0,376,6,1,1.0,0,72,0.19148936170212766,0,0,0,0,94,206,0,47,0,9,4,0.0,0.0,562.0,14874.266666666666,True,moderate,1,17,11,0,3,0.6470588235294118,False,0,6,6,5,1,3,0.375,False,5,1,0.8333333333333334,3,1,4,False,3,11,1.3333333333333333,5,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:00.364757,True,1,True
702,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,20,40,389,44,26,12,0,5,0,617,13,1,1.2954545454545454,0,3,0.004862236628849271,0,6,1,0,101,350,0,60,1,13,5,0.0,0.0,789.0,20999.53846153846,True,complex,2,163,125,1,9,0.7668711656441718,False,12,57,44,53,2,26,0.3291139240506329,False,35,9,1.2045454545454546,17,12,22,True,14,104,1.5714285714285714,36,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:01.272480,True,1,True
703,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,14,30,230,3,1,0,0,1,0,331,7,1,1.0,0,55,0.1661631419939577,0,0,0,0,73,203,0,44,0,9,3,0.0,0.0,520.0,12428.0,True,simple,0,7,4,0,2,0.5714285714285714,False,0,3,3,2,1,1,0.3333333333333333,False,2,1,0.6666666666666666,2,0,1,False,1,5,1.0,3,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:01.829523,True,1,True
704,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,4,11,57,16,8,6,0,1,0,86,1,1,1.0,0,3,0.03488372093023256,0,0,0,0,30,45,0,15,0,9,3,0.0,0.0,152.0,1038.6666666666667,True,moderate,1,55,39,0,7,0.7090909090909091,False,3,16,16,15,1,8,0.34782608695652173,False,15,1,0.9375,5,6,11,True,8,32,1.375,14,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:02.194665,True,1,True
706,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,8,21,145,32,15,8,0,5,0,194,1,1,1.25,0,8,0.041237113402061855,1,0,0,0,60,115,0,29,0,8,3,0.0,0.0,330.0,5795.625,True,moderate,1,115,87,0,10,0.7565217391304347,False,5,40,32,32,1,15,0.3191489361702128,False,31,1,1.0,8,8,22,True,15,63,1.4666666666666666,30,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:02.932177,True,1,True
707,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,8,21,144,10,4,0,0,1,0,208,4,1,1.0,0,63,0.30288461538461536,0,0,0,0,62,115,0,29,0,8,3,0.0,0.0,329.0,5860.3125,True,simple,0,14,9,0,2,0.6428571428571429,False,0,5,10,7,1,4,0.36363636363636365,False,10,0,0.7,7,0,4,False,4,21,1.0,10,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:03.415592,True,1,True
708,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,23,0,33,38,28,6,0,1,0,167,3,1,1.0,0,8,0.04790419161676647,24,5,1,0,29,27,0,23,0,6,2,0.0,0.0,263.0,2099.616666666667,True,complex,2,93,55,0,5,0.5913978494623656,False,11,38,38,9,2,28,0.7567567567567568,False,36,2,0.23684210526315788,32,6,5,True,27,20,0.18518518518518517,9,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:03.811605,True,1,True
709,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,20,0,34,30,20,8,0,5,0,153,1,1,1.2666666666666666,0,8,0.05228758169934641,21,0,0,0,34,21,0,20,0,5,2,0.0,0.0,234.0,2279.16,True,complex,2,96,70,0,10,0.7291666666666666,False,4,38,30,7,1,20,0.7407407407407407,False,29,1,0.23333333333333334,25,8,7,True,20,15,0.35,8,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:04.204775,True,1,True
710,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,17,0,33,26,18,6,0,3,0,186,2,1,1.0769230769230769,0,76,0.40860215053763443,17,0,0,0,35,17,0,17,0,5,2,0.0,0.0,203.0,1904.1399999999999,True,complex,2,81,55,0,8,0.6790123456790124,False,6,28,26,8,2,18,0.6923076923076923,False,24,2,0.3076923076923077,22,6,7,True,18,19,0.3888888888888889,8,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:04.627026,True,1,True
711,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,32,0,61,13,7,0,0,1,0,277,4,1,1.0,0,58,0.20938628158844766,7,0,0,0,62,35,0,32,0,6,2,0.0,0.0,381.0,5492.749999999998,True,moderate,1,14,7,0,1,0.5,False,0,7,13,0,0,7,1.0,False,13,0,0.0,13,0,0,False,7,10,0.0,5,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:05.092984,True,1,True
712,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,30,0,34,35,21,3,3,1,0,191,2,1,1.0,0,3,0.015706806282722512,21,0,0,0,34,30,0,30,0,3,2,0.0,0.0,334.0,6123.333333333333,True,complex,2,84,49,0,5,0.5833333333333334,False,5,35,35,10,2,21,0.6774193548387096,False,30,5,0.2857142857142857,31,3,2,True,21,4,0.09523809523809523,4,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:05.490144,True,1,True
713,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9,1,21,13,11,1,0,6,0,118,1,1,2.230769230769231,0,21,0.17796610169491525,7,0,0,0,25,9,0,10,0,8,3,0.0,0.0,116.0,453.85,True,moderate,1,66,56,3,12,0.8484848484848485,False,7,29,13,7,2,11,0.6111111111111112,False,11,2,0.5384615384615384,11,1,3,True,7,20,0.42857142857142855,6,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:05.973859,True,1,True
714,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,23,0,31,27,22,6,0,1,0,184,5,1,1.0,0,15,0.08152173913043478,15,5,1,0,28,26,0,23,0,7,3,0.0,0.0,261.0,1722.6,True,complex,2,69,42,0,4,0.6086956521739131,False,6,27,27,9,2,22,0.7096774193548387,False,22,5,0.3333333333333333,20,6,5,True,16,21,0.3125,10,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:06.399254,True,1,True
715,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,28,0,48,5,3,1,1,1,0,236,3,1,1.0,0,42,0.17796610169491525,3,0,0,0,42,34,0,28,0,6,2,0.0,0.0,328.0,3597.066666666667,True,simple,0,12,7,0,3,0.5833333333333334,False,0,5,5,2,1,3,0.6,False,5,0,0.4,6,1,1,False,3,1,0.3333333333333333,1,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:06.854301,True,1,True
716,True,True,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,30,4,47,8,4,0,0,1,0,341,3,1,1.0,0,17,0.04985337243401759,4,0,0,0,42,43,0,34,2,17,6,0.0,0.0,367.0,1556.5117647058823,True,moderate,1,8,4,0,1,0.5,False,0,4,8,0,0,4,1.0,False,8,0,0.0,8,0,0,False,4,8,0.0,4,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:08.037307,True,1,True
717,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,32,1,51,5,3,1,1,1,0,323,5,1,1.0,0,30,0.09287925696594428,3,0,0,0,51,35,0,33,1,9,3,0.0,0.0,376.0,3154.222222222222,True,simple,0,13,8,0,4,0.6153846153846154,False,0,5,5,2,1,3,0.6,False,5,0,0.4,6,1,1,True,3,1,0.3333333333333333,1,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:08.627421,True,1,True
719,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,28,0,34,39,29,11,4,5,0,173,1,1,1.1538461538461537,0,6,0.03468208092485549,33,0,0,0,33,29,0,28,0,4,2,0.0,0.0,314.0,4184.05,True,complex,2,124,88,0,11,0.7096774193548387,False,1,45,39,23,2,29,0.5576923076923077,False,37,2,0.5897435897435898,37,11,4,True,29,4,0.13793103448275862,4,0,1,1.0,False,0,1,0,0,2025-12-22 17:43:09.330858,True,1,True
722,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,31,0,44,6,4,1,1,1,0,282,3,1,1.0,0,97,0.34397163120567376,4,0,0,0,44,32,0,31,0,5,2,0.0,0.0,354.0,4701.12,True,moderate,1,15,9,0,4,0.6,False,0,6,6,2,1,4,0.6666666666666666,False,6,0,0.3333333333333333,7,1,1,True,4,1,0.25,1,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:10.434837,True,1,True
723,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,32,0,39,8,4,0,0,1,0,253,5,1,1.0,0,81,0.3201581027667984,4,0,0,0,39,34,0,32,0,7,2,0.0,0.0,359.0,3220.7428571428563,True,moderate,1,20,12,0,2,0.6,False,0,8,8,4,1,4,0.5,False,8,0,0.5,5,0,0,False,4,8,0.0,4,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:10.861848,True,1,True
724,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,32,0,45,12,6,0,0,1,0,220,3,1,1.0,0,25,0.11363636363636363,6,0,0,0,45,39,0,32,1,9,4,0.0,0.0,365.0,2932.1666666666665,True,moderate,1,12,6,0,1,0.5,False,0,6,12,0,0,6,1.0,False,12,0,0.0,12,0,0,False,6,10,0.0,5,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:11.347966,True,1,True
725,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,24,0,42,3,2,1,1,1,0,264,4,1,1.0,0,98,0.3712121212121212,2,0,0,0,41,26,0,24,0,5,2,0.0,0.0,282.0,3338.8799999999997,True,simple,0,6,3,0,1,0.5,False,0,3,3,0,0,2,1.0,False,3,0,0.0,3,1,0,False,2,0,0.0,0,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:11.801211,True,1,True
726,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,32,1,65,14,8,0,0,1,0,298,7,1,1.0,0,66,0.2214765100671141,8,0,0,0,62,39,0,33,0,10,3,0.0,0.0,390.0,3482.7,True,moderate,1,16,8,0,1,0.5,False,0,8,14,0,0,8,1.0,False,14,0,0.0,14,0,0,False,8,10,0.0,5,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:12.302576,True,1,True
727,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,26,0,41,29,26,3,0,1,0,360,6,1,1.0,0,167,0.4638888888888889,16,8,1,0,37,30,0,26,0,7,3,0.0,0.0,301.0,2494.0,True,complex,2,77,48,0,4,0.6233766233766234,False,8,29,29,12,2,26,0.6842105263157895,False,24,5,0.41379310344827586,20,3,8,True,20,26,0.4,12,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:12.790823,True,1,True
729,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,27,4,37,42,28,6,1,1,0,171,1,1,1.0,0,3,0.017543859649122806,27,0,0,0,34,34,0,31,0,10,3,0.0,0.0,327.0,1890.06,True,complex,2,117,75,0,10,0.6410256410256411,False,8,42,42,18,1,28,0.6086956521739131,False,42,0,0.42857142857142855,36,6,6,True,26,10,0.23076923076923078,8,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:13.599811,True,1,True
730,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,31,0,44,6,4,1,1,1,0,282,3,1,1.0,0,97,0.34397163120567376,4,0,0,0,44,32,0,31,0,5,2,0.0,0.0,354.0,4701.12,True,moderate,1,15,9,0,4,0.6,False,0,6,6,2,1,4,0.6666666666666666,False,6,0,0.3333333333333333,7,1,1,True,4,1,0.25,1,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:14.063487,True,1,True
731,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9,0,14,12,10,2,1,6,0,51,1,1,1.5833333333333333,0,3,0.058823529411764705,8,0,0,0,16,8,0,9,0,5,3,0.0,0.0,104.0,449.28000000000003,True,moderate,1,40,30,1,8,0.75,False,2,19,12,5,2,10,0.6666666666666666,False,12,0,0.4166666666666667,11,2,3,True,9,4,0.3333333333333333,4,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:14.410766,True,1,True
732,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,32,0,44,14,8,0,0,1,0,260,5,1,1.0,0,75,0.28846153846153844,8,0,0,0,42,36,0,32,0,8,2,0.0,0.0,364.0,3057.6,True,moderate,1,16,8,0,1,0.5,False,0,8,14,0,0,8,1.0,False,14,0,0.0,14,0,0,False,8,10,0.0,5,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:14.875707,True,1,True
734,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,31,0,33,35,21,3,3,1,0,197,2,1,1.0,0,3,0.015228426395939087,21,0,0,0,33,31,0,31,0,3,2,0.0,0.0,343.0,6254.033333333334,True,complex,2,84,49,0,5,0.5833333333333334,False,5,35,35,10,2,21,0.6774193548387096,False,30,5,0.2857142857142857,31,3,2,True,21,4,0.09523809523809523,4,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:15.609729,True,1,True
735,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,17,0,33,26,18,6,0,3,0,183,2,1,1.0769230769230769,0,73,0.3989071038251366,17,0,0,0,35,17,0,17,0,5,2,0.0,0.0,203.0,1904.1399999999999,True,complex,2,81,55,0,8,0.6790123456790124,False,6,28,26,8,2,18,0.6923076923076923,False,24,2,0.3076923076923077,22,6,7,True,18,19,0.3888888888888889,8,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:15.981851,True,1,True
736,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,24,0,35,29,26,3,0,1,0,469,5,1,1.0,0,292,0.6226012793176973,16,8,1,0,29,30,0,24,0,6,3,0.0,0.0,275.0,2291.6666666666665,True,complex,2,78,49,0,5,0.6282051282051282,False,8,29,29,12,2,26,0.6842105263157895,False,24,5,0.41379310344827586,20,3,8,True,21,26,0.38095238095238093,12,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:16.466025,True,1,True
738,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,17,0,33,26,18,6,0,3,0,183,2,1,1.0769230769230769,0,73,0.3989071038251366,17,0,0,0,35,17,0,17,0,5,2,0.0,0.0,203.0,1904.1399999999999,True,complex,2,81,55,0,8,0.6790123456790124,False,6,28,26,8,2,18,0.6923076923076923,False,24,2,0.3076923076923077,22,6,7,True,18,19,0.3888888888888889,8,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:17.163756,True,1,True
739,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,29,0,34,3,2,0,0,1,0,265,7,1,1.0,0,49,0.18490566037735848,2,0,0,0,35,30,0,29,0,6,3,0.0,0.0,324.0,3024.0,True,simple,0,6,3,0,1,0.5,False,0,3,3,0,0,2,1.0,False,2,1,0.0,3,0,0,False,2,1,0.0,1,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:17.677868,True,1,True
740,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,29,0,39,11,7,3,0,1,0,215,4,1,1.0,0,3,0.013953488372093023,7,0,1,0,39,31,0,29,1,8,3,0.0,0.0,329.0,2496.2875,True,moderate,1,24,13,0,3,0.5416666666666666,False,3,11,11,0,0,7,1.0,False,11,0,0.0,11,3,1,True,7,3,0.14285714285714285,1,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:18.132640,True,1,True
742,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,18,0,31,12,7,1,0,1,0,129,2,1,1.0,0,38,0.29457364341085274,7,0,0,0,31,18,0,18,0,4,3,0.0,0.0,211.0,2299.9,True,moderate,1,14,7,0,1,0.5,False,0,7,12,0,0,7,1.0,False,12,0,0.0,12,1,0,False,7,10,0.0,5,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:18.816616,True,1,True
743,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,25,1,43,7,5,2,1,1,0,158,4,1,1.0,0,3,0.0189873417721519,5,0,0,0,36,34,0,26,0,11,4,0.0,0.0,298.0,1620.0363636363634,True,simple,0,15,8,0,2,0.5333333333333333,False,0,7,7,1,1,5,0.8333333333333334,False,7,0,0.14285714285714285,7,2,1,False,5,1,0.2,1,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:19.301823,True,1,True
744,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,29,0,39,11,7,3,0,1,0,215,4,1,1.0,0,3,0.013953488372093023,7,0,1,0,39,31,0,29,1,8,3,0.0,0.0,329.0,2496.2875,True,moderate,1,24,13,0,3,0.5416666666666666,False,3,11,11,0,0,7,1.0,False,11,0,0.0,11,3,1,True,7,3,0.14285714285714285,1,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:19.752128,True,1,True
745,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,22,0,61,32,25,3,1,17,0,216,1,1,1.65625,1,39,0.18055555555555555,26,0,0,0,55,28,0,22,2,10,4,0.0,0.0,281.0,2096.26,True,critical,3,137,115,2,13,0.8394160583941606,True,1,53,32,12,1,25,0.6756756756756757,False,32,0,0.375,28,3,7,True,25,31,0.28,8,1,0,0.0,False,0,0,1,0,2025-12-22 17:43:20.242408,True,1,True
746,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11,0,15,16,11,6,0,1,0,67,1,1,1.0,0,3,0.04477611940298507,11,0,0,0,17,12,0,11,0,6,2,0.0,0.0,125.0,529.1666666666666,True,moderate,1,47,31,0,7,0.6595744680851063,False,3,16,16,2,1,11,0.8461538461538461,False,15,1,0.125,15,6,3,True,11,7,0.2727272727272727,3,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:20.634643,True,1,True
747,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,35,14,50,61,109,21,2,29,0,743,2,1,3.2131147540983607,5,143,0.19246298788694483,33,27,0,0,46,53,0,49,0,12,4,0.0,0.0,470.0,3254.7499999999995,True,critical,3,447,447,34,31,1.0,True,6,196,61,28,2,109,0.7956204379562044,False,50,11,0.45901639344262296,49,21,10,True,36,32,0.2777777777777778,19,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:22.376098,True,1,True
748,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,31,0,39,14,8,0,0,1,0,220,5,1,1.0,0,49,0.22272727272727272,8,0,0,0,37,35,0,31,0,8,2,0.0,0.0,349.0,2682.9375,True,moderate,1,16,8,0,1,0.5,False,0,8,14,0,0,8,1.0,False,14,0,0.0,14,0,0,False,8,10,0.0,5,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:22.802017,True,1,True
749,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,30,0,61,5,3,1,1,1,0,221,5,1,1.0,0,7,0.03167420814479638,3,0,0,0,55,41,0,30,2,12,3,0.0,0.0,361.0,2517.9750000000004,True,simple,0,11,6,0,2,0.5454545454545454,False,0,5,5,1,1,3,0.75,False,5,0,0.2,5,1,1,False,3,1,0.3333333333333333,1,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:23.355372,True,1,True
750,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,18,0,28,25,18,12,1,9,0,128,2,1,1.32,0,15,0.1171875,18,0,1,0,23,26,0,18,0,6,3,0.0,0.0,208.0,1428.2666666666667,True,complex,2,88,67,0,15,0.7613636363636364,False,4,33,25,6,1,18,0.75,False,23,2,0.24,23,12,2,True,18,5,0.1111111111111111,4,0,0,1.0,False,0,0,0,0,2025-12-22 17:43:23.772448,True,1,True
